company_code,company_name,finGubun,tab,search_type,id,parent_id,item,column_name,column_type,yyyy,mm,value,value_type,data_type,yyyymm
004150,한솔홀딩스,K-IFRS(연결),활동성,quarter,2,1.0,매출액＜당기＞,2025/06(IFRS연결),year_data,2025,06,2785.7,Real,IFRS연결,202506
004150,한솔홀딩스,K-IFRS(연결),활동성,quarter,3,1.0,자본총계＜당기＞,2025/06(IFRS연결),year_data,2025,06,6661.0,Real,IFRS연결,202506
004150,한솔홀딩스,K-IFRS(연결),활동성,quarter,4,1.0,자본총계＜전기＞,2025/06(IFRS연결),year_data,2025,06,6732.2,Real,IFRS연결,202506
004150,한솔홀딩스,K-IFRS(연결),활동성,quarter,5,,순운전자본회전율,2025/06(IFRS연결),year_data,2025,06,4.82,Real,IFRS연결,202506
004150,한솔홀딩스,K-IFRS(연결),활동성,quarter,6,5.0,매출액＜당기＞,2025/06(IFRS연결),year_data,2025,06,2785.7,Real,IFRS연결,202506
004150,한솔홀딩스,K-IFRS(연결),활동성,quarter,7,,유형자산회전율,2025/06(IFRS연결),year_data,2025,06,3.56,Real,IFRS연결,202506
004150,한솔홀딩스,K-IFRS(연결),활동성,quarter,8,7.0,매출액＜당기＞,2025/06(IFRS연결),year_data,2025,06,2785.7,Real,IFRS연결,202506
004150,한솔홀딩스,K-IFRS(연결),활동성,quarter,9,7.0,유형자산＜당기＞,2025/06(IFRS연결),year_data,2025,06,773.7,Real,IFRS연결,202506
004150,한솔홀딩스,K-IFRS(연결),활동성,quarter,10,7.0,유형자산＜전기＞,2025/06(IFRS연결),year_data,2025,06,791.8,Real,IFRS연결,202506
004150,한솔홀딩스,K-IFRS(별도),수익성,quarter,1,,매출총이익률,2025/06(IFRS별도),year_data,2025,06,100.00,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),수익성,quarter,2,1.0,매출총이익＜당기＞,2025/06(IFRS별도),year_data,2025,06,61.7,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),수익성,quarter,3,1.0,매출액＜당기＞,2025/06(IFRS별도),year_data,2025,06,61.7,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),수익성,quarter,4,,영업이익률,2025/06(IFRS별도),year_data,2025,06,41.65,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),수익성,quarter,5,4.0,영업이익＜당기＞,2025/06(IFRS별도),year_data,2025,06,25.7,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),수익성,quarter,6,4.0,매출액＜당기＞,2025/06(IFRS별도),year_data,2025,06,61.7,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),수익성,quarter,7,,순이익률,2025/06(IFRS별도),year_data,2025,06,96.57,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),수익성,quarter,8,7.0,당기순이익＜당기＞,2025/06(IFRS별도),year_data,2025,06,59.6,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),수익성,quarter,9,7.0,매출액＜당기＞,2025/06(IFRS별도),year_data,2025,06,61.7,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),수익성,quarter,10,,EBITDA마진율,2025/06(IFRS별도),year_data,2025,06,48.48,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),수익성,quarter,11,10.0,EBITDA＜당기＞,2025/06(IFRS별도),year_data,2025,06,29.9,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),수익성,quarter,12,10.0,매출액＜당기＞,2025/06(IFRS별도),year_data,2025,06,61.7,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),수익성,quarter,13,,ROE,2025/06(IFRS별도),year_data,2025,06,4.22,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),수익성,quarter,14,13.0,당기순이익(지배)＜당기＞,2025/06(IFRS별도),year_data,2025,06,190.6,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),수익성,quarter,15,13.0,자본총계(지배)＜전기＞,2025/06(IFRS별도),year_data,2025,06,4529.1,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),수익성,quarter,16,13.0,자본총계(지배)＜당기＞,2025/06(IFRS별도),year_data,2025,06,4589.2,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),수익성,quarter,17,,ROA,2025/06(IFRS별도),year_data,2025,06,4.11,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),수익성,quarter,18,17.0,당기순이익＜당기＞,2025/06(IFRS별도),year_data,2025,06,190.6,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),수익성,quarter,19,17.0,자산총계＜전기＞,2025/06(IFRS별도),year_data,2025,06,4790.0,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),수익성,quarter,20,17.0,자산총계＜당기＞,2025/06(IFRS별도),year_data,2025,06,4704.3,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),수익성,quarter,21,,ROIC,2025/06(IFRS별도),year_data,2025,06,9.82,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),수익성,quarter,22,21.0,NOPLAT,2025/06(IFRS별도),year_data,2025,06,32.9,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),수익성,quarter,23,21.0,IC,2025/06(IFRS별도),year_data,2025,06,335.4,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),성장성,quarter,1,,매출액증가율,2025/06(IFRS별도),year_data,2025,06,-44.18,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),성장성,quarter,2,1.0,매출액＜전기＞,2025/06(IFRS별도),year_data,2025,06,110.5,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),성장성,quarter,3,1.0,매출액＜당기＞,2025/06(IFRS별도),year_data,2025,06,61.7,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),성장성,quarter,4,,영업이익증가율,2025/06(IFRS별도),year_data,2025,06,-67.19,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),성장성,quarter,5,4.0,영업이익＜전기＞,2025/06(IFRS별도),year_data,2025,06,78.3,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),성장성,quarter,6,4.0,영업이익＜당기＞,2025/06(IFRS별도),year_data,2025,06,25.7,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),성장성,quarter,7,,순이익증가율,2025/06(IFRS별도),year_data,2025,06,-19.55,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),성장성,quarter,8,7.0,당기순이익＜전기＞,2025/06(IFRS별도),year_data,2025,06,74.1,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),성장성,quarter,9,7.0,당기순이익＜당기＞,2025/06(IFRS별도),year_data,2025,06,59.6,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),성장성,quarter,10,,총자산증가율,2025/06(IFRS별도),year_data,2025,06,-1.79,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),성장성,quarter,11,10.0,자산총계＜전기＞,2025/06(IFRS별도),year_data,2025,06,4790.0,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),성장성,quarter,12,10.0,자산총계＜당기＞,2025/06(IFRS별도),year_data,2025,06,4704.3,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),성장성,quarter,13,,유동자산증가율,2025/06(IFRS별도),year_data,2025,06,-31.36,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),성장성,quarter,14,13.0,유동자산＜전기＞,2025/06(IFRS별도),year_data,2025,06,749.5,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),성장성,quarter,15,13.0,유동자산＜당기＞,2025/06(IFRS별도),year_data,2025,06,514.5,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),성장성,quarter,16,,유형자산증가율,2025/06(IFRS별도),year_data,2025,06,-6.75,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),성장성,quarter,17,16.0,유형자산＜전기＞,2025/06(IFRS별도),year_data,2025,06,181.0,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),성장성,quarter,18,16.0,유형자산＜당기＞,2025/06(IFRS별도),year_data,2025,06,168.8,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),성장성,quarter,19,,자기자본증가율,2025/06(IFRS별도),year_data,2025,06,1.32,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),성장성,quarter,20,19.0,자본총계＜전기＞,2025/06(IFRS별도),year_data,2025,06,4529.1,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),성장성,quarter,21,19.0,자본총계＜당기＞,2025/06(IFRS별도),year_data,2025,06,4589.2,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),안정성,quarter,1,,부채비율,2025/06(IFRS별도),year_data,2025,06,2.51,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),안정성,quarter,2,1.0,부채총계,2025/06(IFRS별도),year_data,2025,06,115.1,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),안정성,quarter,3,1.0,자본총계,2025/06(IFRS별도),year_data,2025,06,4589.2,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),안정성,quarter,4,,유동부채비율,2025/06(IFRS별도),year_data,2025,06,1.76,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),안정성,quarter,5,4.0,유동부채,2025/06(IFRS별도),year_data,2025,06,80.7,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),안정성,quarter,6,4.0,자본총계,2025/06(IFRS별도),year_data,2025,06,4589.2,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),안정성,quarter,7,,비유동부채비율,2025/06(IFRS별도),year_data,2025,06,0.75,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),안정성,quarter,8,7.0,비유동부채,2025/06(IFRS별도),year_data,2025,06,34.4,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),안정성,quarter,9,7.0,자본총계,2025/06(IFRS별도),year_data,2025,06,4589.2,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),안정성,quarter,10,,순부채비율,2025/06(IFRS별도),year_data,2025,06,-7.31,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),안정성,quarter,11,10.0,순부채,2025/06(IFRS별도),year_data,2025,06,-335.5,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),안정성,quarter,12,10.0,자본총계,2025/06(IFRS별도),year_data,2025,06,4589.2,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),안정성,quarter,13,,유동비율,2025/06(IFRS별도),year_data,2025,06,637.49,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),안정성,quarter,14,13.0,유동자산,2025/06(IFRS별도),year_data,2025,06,514.5,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),안정성,quarter,15,13.0,유동부채,2025/06(IFRS별도),year_data,2025,06,80.7,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),안정성,quarter,16,,당좌비율,2025/06(IFRS별도),year_data,2025,06,637.49,Real,IFRS별도,202506
